method,model,n_features,selected_features,rmse,mae,r2
RFE,Random Forest,5,"['return_20d', 'sma_5', 'sma_60', 'volatility_20', 'atr_14']",0.1034810326613233,,
RFE,Random Forest,5,"['return_20d', 'sma_5', 'sma_60', 'volatility_20', 'atr_14']",0.1034810326613233,,
RFE,Random Forest,5,"['return_20d', 'sma_5', 'sma_60', 'volatility_20', 'atr_14']",0.1034810326613233,,
RFE,Random Forest,5,"['return_20d', 'sma_5', 'sma_60', 'volatility_20', 'atr_14']",0.1034810326613233,,
RFE,Random Forest,5,"['return_20d', 'sma_5', 'sma_60', 'volatility_20', 'atr_14']",0.1034810326613233,,
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1034937626995552,0.0775417710109185,0.0225847825113764
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1034969144034605,0.0773057288611172,0.0225252509959806
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1035219743092379,0.0769742889695069,0.0220518380287813
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1035219743092379,0.0769742889695069,0.0220518380287813
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1035878396870704,0.0776742110159525,0.020807012148444
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.103600278685858,0.0769378300831087,0.020571831808095
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1036265855085121,0.0769362428385121,0.0200743637561645
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1036453511670588,0.0770242146547419,0.0197194236638876
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1037233696915471,0.0767561366865665,0.01824306551997
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1037281427029478,0.0777603325430155,0.0181527089326227
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1037347131125875,0.0782800242335871,0.0180283194843235
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1037497496779711,0.0772270438292273,0.0177436211209771
RFE,Random Forest,5,"['return_20d', 'sma_5', 'sma_60', 'volatility_20', 'atr_14']",0.1037657060893519,,
RFE,Random Forest,5,"['return_20d', 'sma_5', 'sma_60', 'volatility_20', 'atr_14']",0.1037657060893519,,
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1037686805813669,0.0779554431818992,0.0173851297094226
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1038157438530226,0.0767266539466922,0.016493616830694
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1038491792695954,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1038491792695954,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1038491792695954,,
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1038572423529653,0.0773274980372993,0.0157071812590875
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1038572423529653,0.0773274980372993,0.0157071812590875
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1038620485521378,0.0773308297723011,0.0156160789597166
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1038938018132556,0.0780462657828134,0.0150140847142633
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.103936759644286,0.0767489893400336,0.0141993757421859
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.103961877934053,0.0767447292865489,0.0137228433223631
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1039790790706435,0.0774144173553812,0.0133964449941541
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1039866218842694,0.0778202097997349,0.0132533001091719
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1039866218842694,0.0778202097997349,0.0132533001091719
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1039909563528186,0.0772506084054494,0.0131710373796288
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.10405050672461,0.0773935471895169,0.0120404994972919
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1040512395623472,0.0772492863115358,0.012026582860511
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1040556667729896,0.0773110869136149,0.011942507754867
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1040733998435327,0.0771932367475885,0.0116057113700976
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1041411351587135,0.0780210593457754,0.0103187161257572
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1041476029260268,0.077429797985593,0.0101957824354509
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1041480607499207,0.0788215307094774,0.0101870802281133
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1041585579463968,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1041585579463969,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1041585579463969,,
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1041734871270176,0.0773337534957399,0.0097037216612525
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1041739785962249,0.0774289371871016,0.0096943776085876
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1041990161744667,0.0780341700688952,0.009218292611472
RFE,Random Forest,10,"['return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'roc_20', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1042139814025068,,
RFE,Random Forest,10,"['return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'roc_20', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1042139814025068,,
RFE,Random Forest,10,"['return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'roc_20', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1042139814025068,,
RFE,Random Forest,10,"['return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'roc_20', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1042139814025068,,
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.104251967940113,0.0786864720985245,0.0082110475689255
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1042734007259911,0.0787713915517461,0.0078032090268205
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1042740248308405,0.0776361700666468,0.0077913318524378
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1043015563714916,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1043015563714916,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1043015563714916,,
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1043085357166231,0.0782832315558479,0.0071344536605986
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1043192383391425,0.078483964548492,0.0069306964083607
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1043321972460506,,
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1043321972460506,,
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1043321972460506,,
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1043321972460506,,
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1043321972460506,,
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1043321972460506,,
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1043599928044783,0.0775869150292994,0.0061546187688624
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1043599960079129,0.0786351272179502,0.0061545577547003
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1043803706914397,0.0782802301907597,0.0057664538103574
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.104384653931022,0.0773518031083556,0.005684855559168
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1044141126124439,0.0778250397109528,0.0051235595228849
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1044316279464336,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1044316279464336,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1044316279464336,,
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1044388643596368,0.0779157260243565,0.0046518254202522
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1044537521950686,0.0781158638655648,0.0043680299938845
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1044776766905272,0.0790117585232232,0.003911890890095
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1045148258598129,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1045148258598129,,
RFE,Random Forest,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1045148258598129,,
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1045325825629713,,
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1045325825629713,,
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1045325825629713,,
RFE,Random Forest,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1045325825629713,,
